type,region,instance,deployment,engine,license,term,purchaseOption,upfront,hourly,daily,adjustedAmortisedHourly,adjustedAmortisedDaily,sku
savings,us-east-1,db.x2g.12xlarge,single-az,aurora-postgresql,postgresql,1yr,Partial Upfront,22181.00,2.532100,60.770400,5.062445,121.498668,KP2Z84JG9DRDB3AJ
savings,us-east-1,db.x2g.12xlarge,single-az,aurora-postgresql,postgresql,3yr,All Upfront,83179.00,0.000000,0.000000,3.162940,75.910564,KP2Z84JG9DRDB3AJ
savings,us-east-1,db.x2g.12xlarge,single-az,aurora-postgresql,postgresql,1yr,All Upfront,42778.00,0.000000,0.000000,4.879991,117.119781,KP2Z84JG9DRDB3AJ
savings,us-east-1,db.x2g.12xlarge,single-az,aurora-postgresql,postgresql,1yr,No Upfront,0.00,5.878100,141.074400,5.878100,141.074400,KP2Z84JG9DRDB3AJ
savings,us-east-1,db.x2g.12xlarge,single-az,aurora-postgresql,postgresql,3yr,Partial Upfront,43966.00,1.673000,40.152000,3.344838,80.276116,KP2Z84JG9DRDB3AJ
onDemand,us-east-1,db.x2g.8xlarge,single-az,aurora-postgresql,postgresql,,,,6.032000,144.768000,6.032000,144.768000,MVXV7QZQVP7BJXUX
savings,us-east-1,db.x2g.8xlarge,single-az,aurora-postgresql,postgresql,1yr,No Upfront,0.00,3.918700,94.048800,3.918700,94.048800,MVXV7QZQVP7BJXUX
savings,us-east-1,db.x2g.8xlarge,single-az,aurora-postgresql,postgresql,3yr,Partial Upfront,29311.00,1.115300,26.767200,2.229871,53.516915,MVXV7QZQVP7BJXUX
savings,us-east-1,db.x2g.8xlarge,single-az,aurora-postgresql,postgresql,1yr,All Upfront,28519.00,0.000000,0.000000,3.253365,78.080767,MVXV7QZQVP7BJXUX
savings,us-east-1,db.x2g.8xlarge,single-az,aurora-postgresql,postgresql,3yr,All Upfront,55453.00,0.000000,0.000000,2.108639,50.607347,MVXV7QZQVP7BJXUX
savings,us-east-1,db.x2g.8xlarge,single-az,aurora-postgresql,postgresql,1yr,Partial Upfront,14787.00,1.688100,40.514400,3.374958,80.999000,MVXV7QZQVP7BJXUX
onDemand,us-east-1,db.x2g.16xlarge,single-az,aurora-postgresql,postgresql,,,,15.683000,376.392000,15.683000,376.392000,PNX5RENV3SDWG7TP
onDemand,us-east-1,db.x2g.large,single-az,aurora-postgresql,postgresql,,,,0.377000,9.048000,0.377000,9.048000,TCVQ8XC2YZVPD5U6
savings,us-east-1,db.x2g.large,single-az,aurora-postgresql,postgresql,1yr,All Upfront,1782.00,0.000000,0.000000,0.203285,4.878850,TCVQ8XC2YZVPD5U6
savings,us-east-1,db.x2g.large,single-az,aurora-postgresql,postgresql,3yr,All Upfront,3466.00,0.000000,0.000000,0.131797,3.163130,TCVQ8XC2YZVPD5U6
savings,us-east-1,db.x2g.large,single-az,aurora-postgresql,postgresql,1yr,Partial Upfront,924.00,0.105500,2.532000,0.210907,5.061774,TCVQ8XC2YZVPD5U6
savings,us-east-1,db.x2g.large,single-az,aurora-postgresql,postgresql,1yr,No Upfront,0.00,0.244900,5.877600,0.244900,5.877600,TCVQ8XC2YZVPD5U6
savings,us-east-1,db.x2g.large,single-az,aurora-postgresql,postgresql,3yr,Partial Upfront,1832.00,0.069700,1.672800,0.139363,3.344714,TCVQ8XC2YZVPD5U6
onDemand,us-east-1,db.x2g.large,single-az,aurora-postgresql,postgresql,,,,0.490000,11.760000,0.490000,11.760000,ZMCV7WAXZG35ZG4Y
