type,region,instance,deployment,engine,license,term,purchaseOption,upfront,hourly,daily,adjustedAmortisedHourly,adjustedAmortisedDaily,sku
savings,us-east-1,db.r6g.12xlarge,single-az,aurora-postgresql,postgresql,1yr,Partial Upfront,13054.80,1.490294,35.767056,2.979548,71.509150,P69S4JVQTVQSCEPN
savings,us-east-1,db.r7g.2xlarge,single-az,aurora-postgresql,postgresql,1yr,Partial Upfront,3123.52,0.356556,8.557344,0.712878,17.109076,PQPYBJYH3HGAZHJN
savings,us-east-1,db.r7g.2xlarge,single-az,aurora-postgresql,postgresql,3yr,Partial Upfront,6871.40,0.261440,6.274560,0.522730,12.545516,PQPYBJYH3HGAZHJN
savings,us-east-1,db.r7g.2xlarge,single-az,aurora-postgresql,postgresql,1yr,No Upfront,0.00,0.732118,17.570832,0.732118,17.570832,PQPYBJYH3HGAZHJN
savings,us-east-1,db.r7g.2xlarge,single-az,aurora-postgresql,postgresql,3yr,All Upfront,13242.28,0.000000,0.000000,0.503547,12.085129,PQPYBJYH3HGAZHJN
savings,us-east-1,db.r7g.2xlarge,single-az,aurora-postgresql,postgresql,1yr,All Upfront,6080.20,0.000000,0.000000,0.693612,16.646680,PQPYBJYH3HGAZHJN
onDemand,us-east-1,db.r4.4xlarge,single-az,aurora-postgresql,postgresql,,,,1.995200,47.884800,1.995200,47.884800,PS24QPXFRTA46ANN
savings,us-east-1,db.r5.8xlarge,single-az,aurora-postgresql,postgresql,3yr,All Upfront,36563.76,0.000000,0.000000,1.390363,33.368706,QRSX2AKW4PFE9UW5
savings,us-east-1,db.r5.8xlarge,single-az,aurora-postgresql,postgresql,1yr,All Upfront,19059.32,0.000000,0.000000,2.174232,52.181574,QRSX2AKW4PFE9UW5
savings,us-east-1,db.r5.8xlarge,single-az,aurora-postgresql,postgresql,3yr,Partial Upfront,19448.04,0.740030,17.760720,1.479555,35.509331,QRSX2AKW4PFE9UW5
savings,us-east-1,db.r5.8xlarge,single-az,aurora-postgresql,postgresql,1yr,No Upfront,0.00,2.597200,62.332800,2.597200,62.332800,QRSX2AKW4PFE9UW5
savings,us-east-1,db.r5.8xlarge,single-az,aurora-postgresql,postgresql,1yr,Partial Upfront,9724.02,1.110088,26.642112,2.219376,53.265028,QRSX2AKW4PFE9UW5
savings,us-east-1,db.r6gd.12xlarge,single-az,aurora-postgresql,postgresql,3yr,Partial Upfront,46539.76,1.770912,42.501888,3.540619,84.974861,RESHQDTKNUQD2X3Y
savings,us-east-1,db.r6gd.12xlarge,single-az,aurora-postgresql,postgresql,3yr,All Upfront,89694.56,0.000000,0.000000,3.410699,81.856774,RESHQDTKNUQD2X3Y
savings,us-east-1,db.r6gd.12xlarge,single-az,aurora-postgresql,postgresql,1yr,No Upfront,0.00,4.958588,119.006112,4.958588,119.006112,RESHQDTKNUQD2X3Y
savings,us-east-1,db.r6gd.12xlarge,single-az,aurora-postgresql,postgresql,1yr,Partial Upfront,21154.28,2.414880,57.957120,4.828099,115.874382,RESHQDTKNUQD2X3Y
savings,us-east-1,db.r6gd.12xlarge,single-az,aurora-postgresql,postgresql,1yr,All Upfront,41180.24,0.000000,0.000000,4.697723,112.745352,RESHQDTKNUQD2X3Y
onDemand,us-east-1,db.r8gd.16xlarge,single-az,aurora-postgresql,postgresql,,,,11.162112,267.890688,11.162112,267.890688,SCFGWKTQ76VMP8V6
savings,us-east-1,db.r6g.4xlarge,single-az,aurora-postgresql,postgresql,1yr,No Upfront,0.00,1.169944,28.078656,1.169944,28.078656,SMFH3M9295S8B93T
savings,us-east-1,db.r6g.4xlarge,single-az,aurora-postgresql,postgresql,1yr,Partial Upfront,4351.60,0.496736,11.921664,0.993154,23.835695,SMFH3M9295S8B93T
savings,us-east-1,db.r6g.4xlarge,single-az,aurora-postgresql,postgresql,1yr,All Upfront,8528.62,0.000000,0.000000,0.972920,23.350089,SMFH3M9295S8B93T
savings,us-east-1,db.r6g.4xlarge,single-az,aurora-postgresql,postgresql,3yr,Partial Upfront,8703.20,0.331186,7.948464,0.662131,15.891152,SMFH3M9295S8B93T
savings,us-east-1,db.r6g.4xlarge,single-az,aurora-postgresql,postgresql,3yr,All Upfront,16360.64,0.000000,0.000000,0.622125,14.930997,SMFH3M9295S8B93T
onDemand,us-east-1,db.r6g.xlarge,single-az,aurora-postgresql,postgresql,,,,0.580500,13.932000,0.580500,13.932000,SV97AX29RZ5Y7KY9
savings,us-east-1,db.r5.xlarge,single-az,aurora-postgresql,postgresql,3yr,Partial Upfront,2431.22,0.092536,2.220864,0.184985,4.439637,T5X9QCHRMTWCXPH3
savings,us-east-1,db.r5.xlarge,single-az,aurora-postgresql,postgresql,3yr,All Upfront,4570.04,0.000000,0.000000,0.173779,4.170696,T5X9QCHRMTWCXPH3
savings,us-east-1,db.r5.xlarge,single-az,aurora-postgresql,postgresql,1yr,Partial Upfront,1215.18,0.138718,3.329232,0.277342,6.656214,T5X9QCHRMTWCXPH3
savings,us-east-1,db.r5.xlarge,single-az,aurora-postgresql,postgresql,1yr,All Upfront,2382.20,0.000000,0.000000,0.271755,6.522108,T5X9QCHRMTWCXPH3
savings,us-east-1,db.r5.xlarge,single-az,aurora-postgresql,postgresql,1yr,No Upfront,0.00,0.326800,7.843200,0.326800,7.843200,T5X9QCHRMTWCXPH3
onDemand,us-east-1,db.r8gd.12xlarge,single-az,aurora-postgresql,postgresql,,,,6.439680,154.552320,6.439680,154.552320,TMBP4BSSB29CXH79
savings,us-east-1,db.r6gd.xlarge,single-az,aurora-postgresql,postgresql,1yr,No Upfront,0.00,0.413230,9.917520,0.413230,9.917520,TPMB2M2RAWMANHAE
savings,us-east-1,db.r6gd.xlarge,single-az,aurora-postgresql,postgresql,3yr,Partial Upfront,3878.60,0.147576,3.541824,0.295063,7.081500,TPMB2M2RAWMANHAE
savings,us-east-1,db.r6gd.xlarge,single-az,aurora-postgresql,postgresql,1yr,All Upfront,3431.40,0.000000,0.000000,0.391444,9.394661,TPMB2M2RAWMANHAE
savings,us-east-1,db.r6gd.xlarge,single-az,aurora-postgresql,postgresql,3yr,All Upfront,7474.26,0.000000,0.000000,0.284214,6.821136,TPMB2M2RAWMANHAE
savings,us-east-1,db.r6gd.xlarge,single-az,aurora-postgresql,postgresql,1yr,Partial Upfront,1763.00,0.201240,4.829760,0.402358,9.656591,TPMB2M2RAWMANHAE
onDemand,us-east-1,db.r4.8xlarge,single-az,aurora-postgresql,postgresql,,,,3.990400,95.769600,3.990400,95.769600,TU27WP9DENRGK7TF
savings,us-east-1,db.r7i.48xlarge,single-az,aurora-postgresql,postgresql,1yr,All Upfront,132132.12,0.000000,0.000000,15.073251,361.758029,U7PRWBCK3DFYKAPR
savings,us-east-1,db.r7i.48xlarge,single-az,aurora-postgresql,postgresql,1yr,No Upfront,0.00,16.041580,384.997920,16.041580,384.997920,U7PRWBCK3DFYKAPR
savings,us-east-1,db.r7i.48xlarge,single-az,aurora-postgresql,postgresql,1yr,Partial Upfront,68163.60,7.781280,186.750720,15.557187,373.372486,U7PRWBCK3DFYKAPR
savings,us-east-1,db.r6i.16xlarge,single-az,aurora-postgresql,postgresql,1yr,No Upfront,0.00,5.228800,125.491200,5.228800,125.491200,UR6VET8TKBAYA85T
savings,us-east-1,db.r6i.16xlarge,single-az,aurora-postgresql,postgresql,3yr,Partial Upfront,38897.80,1.480146,35.523504,2.959262,71.022295,UR6VET8TKBAYA85T
savings,us-east-1,db.r6i.16xlarge,single-az,aurora-postgresql,postgresql,1yr,Partial Upfront,19455.78,2.220950,53.302800,4.440409,106.569823,UR6VET8TKBAYA85T
savings,us-east-1,db.r6i.16xlarge,single-az,aurora-postgresql,postgresql,1yr,All Upfront,38115.20,0.000000,0.000000,4.348072,104.353730,UR6VET8TKBAYA85T
savings,us-east-1,db.r6i.16xlarge,single-az,aurora-postgresql,postgresql,3yr,All Upfront,73120.64,0.000000,0.000000,2.780464,66.731134,UR6VET8TKBAYA85T
onDemand,us-east-1,db.r6id.24xlarge,single-az,aurora-postgresql,postgresql,,,,18.674900,448.197600,18.674900,448.197600,USRQJFKDGY3T5D8V
savings,us-east-1,db.r7i.4xlarge,single-az,aurora-postgresql,postgresql,1yr,No Upfront,0.00,1.336440,32.074560,1.336440,32.074560,VJ63Y9U8W4JWPCPW
savings,us-east-1,db.r7i.4xlarge,single-az,aurora-postgresql,postgresql,1yr,Partial Upfront,5680.30,0.648440,15.562560,1.296432,31.114374,VJ63Y9U8W4JWPCPW
savings,us-east-1,db.r7i.4xlarge,single-az,aurora-postgresql,postgresql,1yr,All Upfront,11014.02,0.000000,0.000000,1.256448,30.154743,VJ63Y9U8W4JWPCPW
savings,us-east-1,db.r6i.4xlarge,single-az,aurora-postgresql,postgresql,1yr,No Upfront,0.00,1.307200,31.372800,1.307200,31.372800,VK5D853SC7D4SPEC
savings,us-east-1,db.r6i.4xlarge,single-az,aurora-postgresql,postgresql,1yr,Partial Upfront,4864.16,0.555216,13.325184,1.110105,26.642528,VK5D853SC7D4SPEC
savings,us-east-1,db.r6i.4xlarge,single-az,aurora-postgresql,postgresql,1yr,All Upfront,9528.80,0.000000,0.000000,1.087018,26.088433,VK5D853SC7D4SPEC
savings,us-east-1,db.r6i.4xlarge,single-az,aurora-postgresql,postgresql,3yr,All Upfront,18280.16,0.000000,0.000000,0.695116,16.682783,VK5D853SC7D4SPEC
savings,us-east-1,db.r6i.4xlarge,single-az,aurora-postgresql,postgresql,3yr,Partial Upfront,9724.02,0.370058,8.881392,0.739821,17.755697,VK5D853SC7D4SPEC
savings,us-east-1,db.r6g.xlarge,single-az,aurora-postgresql,postgresql,1yr,No Upfront,0.00,0.292486,7.019664,0.292486,7.019664,WXWNJ3NDMFYNB5RF
savings,us-east-1,db.r6g.xlarge,single-az,aurora-postgresql,postgresql,3yr,All Upfront,4090.16,0.000000,0.000000,0.155531,3.732749,WXWNJ3NDMFYNB5RF
savings,us-east-1,db.r6g.xlarge,single-az,aurora-postgresql,postgresql,3yr,Partial Upfront,2175.80,0.082818,1.987632,0.165554,3.973304,WXWNJ3NDMFYNB5RF
savings,us-east-1,db.r6g.xlarge,single-az,aurora-postgresql,postgresql,1yr,All Upfront,2131.94,0.000000,0.000000,0.243206,5.836934,WXWNJ3NDMFYNB5RF
savings,us-east-1,db.r6g.xlarge,single-az,aurora-postgresql,postgresql,1yr,Partial Upfront,1087.90,0.124184,2.980416,0.248288,5.958924,WXWNJ3NDMFYNB5RF
onDemand,us-east-1,db.r5.large,single-az,aurora-postgresql,postgresql,,,,0.249400,5.985600,0.249400,5.985600,X4QH6YTCKWMAMN95
savings,us-east-1,db.r5.large,single-az,aurora-postgresql,postgresql,1yr,No Upfront,0.00,0.163400,3.921600,0.163400,3.921600,X4QH6YTCKWMAMN95
savings,us-east-1,db.r5.large,single-az,aurora-postgresql,postgresql,1yr,Partial Upfront,608.02,0.069402,1.665648,0.138763,3.330316,X4QH6YTCKWMAMN95
savings,us-east-1,db.r5.large,single-az,aurora-postgresql,postgresql,3yr,Partial Upfront,1215.18,0.046268,1.110432,0.092476,2.219426,X4QH6YTCKWMAMN95
savings,us-east-1,db.r5.large,single-az,aurora-postgresql,postgresql,1yr,All Upfront,1191.10,0.000000,0.000000,0.135877,3.261054,X4QH6YTCKWMAMN95
savings,us-east-1,db.r5.large,single-az,aurora-postgresql,postgresql,3yr,All Upfront,2285.02,0.000000,0.000000,0.086889,2.085348,X4QH6YTCKWMAMN95
savings,us-east-1,db.r5.12xlarge,single-az,aurora-postgresql,postgresql,1yr,No Upfront,0.00,3.895800,93.499200,3.895800,93.499200,XHMGX6FFQT5NACFY
savings,us-east-1,db.r5.12xlarge,single-az,aurora-postgresql,postgresql,1yr,Partial Upfront,14586.46,1.665132,39.963168,3.329113,79.898719,XHMGX6FFQT5NACFY
savings,us-east-1,db.r5.12xlarge,single-az,aurora-postgresql,postgresql,1yr,All Upfront,28588.98,0.000000,0.000000,3.261348,78.272361,XHMGX6FFQT5NACFY
savings,us-east-1,db.r5.12xlarge,single-az,aurora-postgresql,postgresql,3yr,All Upfront,54845.64,0.000000,0.000000,2.085544,50.053060,XHMGX6FFQT5NACFY
savings,us-east-1,db.r5.12xlarge,single-az,aurora-postgresql,postgresql,3yr,Partial Upfront,29172.92,1.110088,26.642112,2.219409,53.265813,XHMGX6FFQT5NACFY
savings,us-east-1,db.r6i.24xlarge,single-az,aurora-postgresql,postgresql,3yr,All Upfront,109680.96,0.000000,0.000000,4.170696,100.096701,XQ62KSPKPYW6JHCE
savings,us-east-1,db.r6i.24xlarge,single-az,aurora-postgresql,postgresql,3yr,Partial Upfront,58346.70,2.220176,53.284224,4.438850,106.532410,XQ62KSPKPYW6JHCE
savings,us-east-1,db.r6i.24xlarge,single-az,aurora-postgresql,postgresql,1yr,All Upfront,57172.80,0.000000,0.000000,6.522108,156.530595,XQ62KSPKPYW6JHCE
savings,us-east-1,db.r6i.24xlarge,single-az,aurora-postgresql,postgresql,1yr,No Upfront,0.00,7.843200,188.236800,7.843200,188.236800,XQ62KSPKPYW6JHCE
savings,us-east-1,db.r6i.24xlarge,single-az,aurora-postgresql,postgresql,1yr,Partial Upfront,29183.24,3.331468,79.955232,6.660608,159.854589,XQ62KSPKPYW6JHCE
savings,us-east-1,db.r7i.xlarge,single-az,aurora-postgresql,postgresql,1yr,No Upfront,0.00,0.334540,8.028960,0.334540,8.028960,XZGSJWRDRME9DQJJ
savings,us-east-1,db.r7i.xlarge,single-az,aurora-postgresql,postgresql,1yr,Partial Upfront,1419.86,0.162110,3.890640,0.324084,7.778005,XZGSJWRDRME9DQJJ
savings,us-east-1,db.r7i.xlarge,single-az,aurora-postgresql,postgresql,1yr,All Upfront,2749.42,0.000000,0.000000,0.313646,7.527502,XZGSJWRDRME9DQJJ
savings,us-east-1,db.r6id.24xlarge,single-az,aurora-postgresql,postgresql,1yr,No Upfront,0.00,11.061406,265.473744,11.061406,265.473744,Y2Z4UEDCMCX8JFV2
savings,us-east-1,db.r6id.24xlarge,single-az,aurora-postgresql,postgresql,1yr,Partial Upfront,47190.78,5.387040,129.288960,10.770428,258.490274,Y2Z4UEDCMCX8JFV2
savings,us-east-1,db.r6id.24xlarge,single-az,aurora-postgresql,postgresql,3yr,Partial Upfront,103819.20,3.950496,94.811904,7.898294,189.559063,Y2Z4UEDCMCX8JFV2
savings,us-east-1,db.r6id.24xlarge,single-az,aurora-postgresql,postgresql,1yr,All Upfront,91864.34,0.000000,0.000000,10.479619,251.510856,Y2Z4UEDCMCX8JFV2
savings,us-east-1,db.r6id.24xlarge,single-az,aurora-postgresql,postgresql,3yr,All Upfront,200087.60,0.000000,0.000000,7.608472,182.603331,Y2Z4UEDCMCX8JFV2
savings,us-east-1,db.r8g.24xlarge,single-az,aurora-postgresql,postgresql,1yr,All Upfront,62875.46,0.000000,0.000000,7.172651,172.143628,Y4EHBQTM6AM2QKZP
savings,us-east-1,db.r8g.24xlarge,single-az,aurora-postgresql,postgresql,1yr,Partial Upfront,32435.76,3.702730,88.865520,7.402908,177.669791,Y4EHBQTM6AM2QKZP
savings,us-east-1,db.r8g.24xlarge,single-az,aurora-postgresql,postgresql,1yr,No Upfront,0.00,7.633360,183.200640,7.633360,183.200640,Y4EHBQTM6AM2QKZP
savings,us-east-1,db.r5.24xlarge,single-az,aurora-postgresql,postgresql,1yr,Partial Upfront,29172.92,3.330178,79.924272,6.658141,159.795374,YCCN46QRFTKQWTFN
savings,us-east-1,db.r5.24xlarge,single-az,aurora-postgresql,postgresql,1yr,No Upfront,0.00,7.791600,186.998400,7.791600,186.998400,YCCN46QRFTKQWTFN
savings,us-east-1,db.r5.24xlarge,single-az,aurora-postgresql,postgresql,1yr,All Upfront,57177.96,0.000000,0.000000,6.522697,156.544723,YCCN46QRFTKQWTFN
savings,us-east-1,db.r5.24xlarge,single-az,aurora-postgresql,postgresql,3yr,All Upfront,109691.28,0.000000,0.000000,4.171088,100.106119,YCCN46QRFTKQWTFN
savings,us-east-1,db.r5.24xlarge,single-az,aurora-postgresql,postgresql,3yr,Partial Upfront,58344.98,2.220176,53.284224,4.438785,106.530840,YCCN46QRFTKQWTFN
onDemand,us-east-1,db.r6g.16xlarge,single-az,aurora-postgresql,postgresql,,,,7.143160,171.435840,7.143160,171.435840,YG97XSX6GTSPA5FY
savings,us-east-1,db.r6g.16xlarge,single-az,aurora-postgresql,postgresql,1yr,All Upfront,34112.76,0.000000,0.000000,3.891485,93.395647,YG97XSX6GTSPA5FY
savings,us-east-1,db.r6g.16xlarge,single-az,aurora-postgresql,postgresql,3yr,Partial Upfront,34812.80,1.324658,31.791792,2.648439,63.562543,YG97XSX6GTSPA5FY
savings,us-east-1,db.r6g.16xlarge,single-az,aurora-postgresql,postgresql,3yr,All Upfront,65442.56,0.000000,0.000000,2.488500,59.723988,YG97XSX6GTSPA5FY
savings,us-east-1,db.r6g.16xlarge,single-az,aurora-postgresql,postgresql,1yr,Partial Upfront,17406.40,1.987030,47.688720,3.972702,95.344846,YG97XSX6GTSPA5FY
savings,us-east-1,db.r6g.16xlarge,single-az,aurora-postgresql,postgresql,1yr,No Upfront,0.00,4.679776,112.314624,4.679776,112.314624,YG97XSX6GTSPA5FY
savings,us-east-1,db.r7g.12xlarge,single-az,aurora-postgresql,postgresql,1yr,No Upfront,0.00,4.392450,105.418800,4.392450,105.418800,ZBNXXB2A8435YSA8
savings,us-east-1,db.r7g.12xlarge,single-az,aurora-postgresql,postgresql,1yr,Partial Upfront,18739.40,2.139164,51.339936,4.276901,102.645617,ZBNXXB2A8435YSA8
savings,us-east-1,db.r7g.12xlarge,single-az,aurora-postgresql,postgresql,3yr,Partial Upfront,41226.68,1.568726,37.649424,3.136400,75.273590,ZBNXXB2A8435YSA8
savings,us-east-1,db.r7g.12xlarge,single-az,aurora-postgresql,postgresql,1yr,All Upfront,36478.62,0.000000,0.000000,4.161376,99.873018,ZBNXXB2A8435YSA8
savings,us-east-1,db.r7g.12xlarge,single-az,aurora-postgresql,postgresql,3yr,All Upfront,79454.54,0.000000,0.000000,3.021315,72.511558,ZBNXXB2A8435YSA8
